rma,CUSTOMER_NAME,customer,location,model_d,sn,install_date,warranty_date,receive_date,inspection_date,start_time,end_time,repair_size,issue_part,ks,wr_report,change_stt,Approval,repair_status,e_score,w_score,update_time,return_date
FMSV2022120084,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,3G391K103,2019-01-01 00:00:00,2020-07-01 00:00:00,2022-12-23 17:31:34,2022-12-26 19:03:12,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:55:59.651000,2023-04-05 10:57:50
FMSV2022120085,"FUJIFILM Vietnam Co., Ltd.",FMSV,,ED-580XT,3D127K096,2020-06-10 00:00:00,2021-06-10 00:00:00,2022-12-23 17:32:23,2022-12-30 17:48:58,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:56:13.126000,2023-04-05 11:22:12
FMSV2022120087,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K470,2016-05-18 00:00:00,,2022-12-23 17:33:41,2022-12-26 13:34:59,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:56:25.514000,2023-04-05 10:57:24
FMSV2022120088,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K466,2016-05-18 00:00:00,,2022-12-23 17:34:16,2022-12-23 17:49:47,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:56:37.653000,2023-04-05 11:19:21
FMSV2022120100,Bach Mai Hospital,FMSV00038,,EC-600WI,1C692K144,2015-10-05 00:00:00,,2022-12-28 11:32:30,2022-12-28 11:40:05,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:56:49.157000,2023-04-05 11:21:03
FMSV2022120106,Bach Mai Hospital,FMSV00038,,EG-600WR,7G391K154,2021-02-23 00:00:00,2022-03-01 00:00:00,2022-12-30 10:22:33,2022-12-30 10:22:52,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:57:10.373000,2023-04-05 11:22:46
FMSV2023030080,Vietnam-Sweden Uong Bi Hospital,FMSV00044,,EG-250WR5,3G202K013,2018-11-15 00:00:00,2019-11-15 00:00:00,2023-03-31 13:56:45,2023-03-31 13:56:55,2023-03-31 12:01:26,2023-04-07 08:31:06,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-17 18:22:53.882000,2023-04-17 10:13:41
FMSV2023030063,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,4G391K037,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-03-24 16:49:44,2023-03-29 19:00:46,2023-04-06 17:44:34,2023-04-07 17:33:35,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-20 12:46:01.916000,2023-04-18 18:06:54
FMSV2023040008,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K868,2019-01-01 00:00:00,2020-07-01 00:00:00,2023-04-04 17:04:53,2023-04-12 18:13:46,2023-04-12 16:14:12,2023-04-14 14:37:38,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-20 12:46:12.862000,2023-04-18 18:08:46
FMSV2023010021,"FUJIFILM Vietnam Co., Ltd.",FMSV,,VP-3500,1V609K145,2014-11-29 00:00:00,2015-11-29 00:00:00,2023-01-10 17:01:02,2023-01-10 17:03:08,2023-04-12 08:24:38,2023-04-14 08:06:11,Khác,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-24 16:28:39.893000,2023-04-21 17:46:53
FMSV2023030062,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,7G391K100,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-03-24 16:41:59,2023-03-29 18:32:20,2023-04-14 13:52:32,2023-04-19 09:46:42,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-24 16:31:50.606000,2023-04-21 18:05:31
FMSV2023040011,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K044,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-04-04 17:07:08,2023-04-11 17:17:29,2023-04-14 13:13:57,2023-04-19 09:47:46,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-24 16:33:07.592000,2023-04-21 18:13:40
FMSV2023030019,HOA BINH GENERAL HOSPITAL,ANP00027,,EG-600WR,8G391K040,2021-10-01 00:00:00,2022-10-01 00:00:00,2023-03-14 11:02:30,2023-03-14 11:25:43,2023-04-19 13:56:35,2023-04-25 13:38:00,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-25 16:53:50.671000,2023-04-25 15:38:38
FMSV2023040001,NGHE AN MEDICAL EQUIPMENT & PHARMACEUTICAL JOINT STOCK COMPANY,FMSV00307,,EG-250WR5,3G202K087,2019-06-07 00:00:00,2020-06-14 00:00:00,2023-04-03 12:26:21,2023-04-05 18:05:44,2023-04-21 16:19:02,2023-04-24 08:13:14,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-05-05 14:33:02.422000,2023-05-04 16:10:13
FMSV2023010001,Hoang Long Clinic,FMSV00046,,VP-4450HD,2V567K672,2016-01-06 00:00:00,2017-01-06 00:00:00,2023-01-03 13:45:37,2023-01-04 17:11:30,,,Khác,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:02:40.545000,2023-05-24 11:23:22
FMSV2023010004,FTYO - Loaner Asset,FMSV00080,,VP-4450HD,1V567K312,2014-10-11 00:00:00,,2023-01-03 13:48:28,2023-01-04 16:56:05,,,Khác,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:02:51.183000,2023-05-24 11:23:41
FMSV2023010006,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K380,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-01-03 13:49:51,2023-01-06 15:33:53,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:00.920000,2023-05-24 11:26:38
FMSV2023010007,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K372,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-01-03 13:50:25,2023-01-06 15:46:07,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:10.553000,2023-05-24 11:26:08
FMSV2023010008,Bach Mai Hospital,FMSV00038,,EG-600WR,7G391K127,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-01-03 13:51:12,2023-01-06 16:33:42,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:20.617000,2023-05-24 11:25:35
FMSV2023010009,Bach Mai Hospital,FMSV00038,,EG-590WR,1G348K458,2015-03-27 00:00:00,2016-03-27 00:00:00,2023-01-03 13:51:44,2023-01-06 16:10:20,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:29.815000,2023-05-24 11:25:06
FMSV2023010018,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-530WR,4G361K368,2019-09-09 00:00:00,2020-09-09 00:00:00,2023-01-06 11:01:37,2023-01-11 13:21:48,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:38.453000,2023-05-24 11:27:09
FMSV2023010026,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-600WR,2G391K632,2017-12-02 00:00:00,2018-12-02 00:00:00,2023-01-11 18:02:09,2023-01-11 18:15:49,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:47.313000,2023-05-24 11:24:10
FMSV2023050007,Nghe An Friendship General Hospital,FMSV00129,,EC-530WL3,1C643K944,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-05-05 15:11:57,2023-05-11 20:42:43,2023-05-22 16:43:26,2023-05-23 09:05:22,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-05-26 17:21:41.431000,2023-05-25 13:11:13
FMSV2023020002,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-720R,1G412K168,2019-04-20 00:00:00,,2023-02-02 16:12:36,2023-02-02 16:12:44,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-29 12:01:18.346000,2023-05-29 11:36:57
FMSV2022120007,DONG HUNG HOSPITAL,FMSV00279,,EB-530S,2B083K071,2019-02-01 00:00:00,2020-02-01 00:00:00,2022-12-06 13:00:00,2022-12-12 17:22:10,2023-05-25 10:05:32,2023-05-26 11:54:37,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-06-01 14:30:07.323000,2023-05-31 18:54:56
FMSV2023010023,FFAP asset,FMSV00293,,EC-600WI,1C692K655,,,2023-01-11 15:44:11,2023-01-16 18:52:39,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-06-06 10:49:15.310000,2023-06-05 10:14:46
FMSV2023020003,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EN-450T5/W,MC380A004,2012-04-18 00:00:00,,2023-02-02 18:09:00,2023-02-06 11:43:33,,,Nặng,Other,,,Completed,Transfer,Đang giao hàng,7.0,0.0,2023-06-06 10:49:24.229000,2023-06-05 10:19:00
FMSV2023060019,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-600WI,1C692K249,2015-12-26 00:00:00,2016-12-26 00:00:00,2023-06-08 10:54:44,2023-06-12 16:55:00,2023-06-12 14:57:02,2023-06-14 08:20:18,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-06-21 10:34:36.316000,2023-06-16 15:51:05
FMSV2023020063,Bach Mai Hospital,FMSV00038,,EG-600WR,7G391K346,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-02-27 12:31:04,2023-02-28 18:00:26,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-06-26 15:49:28.288000,2023-06-26 12:44:33
FMSV2023040069,ITO DONG NAI,FMSV00276,,EG-250WR5,3G202K019,2018-12-31 00:00:00,2019-12-31 00:00:00,2023-04-26 17:38:49,2023-05-09 12:09:49,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-03 17:55:28.068000,2023-06-28 14:49:48
FMSV2023060057,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-760R-V/I,2C728K079,2018-04-20 00:00:00,2019-04-20 00:00:00,2023-06-30 11:06:25,2023-06-30 11:23:00,2023-06-30 09:24:03,2023-07-03 09:08:50,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-03 17:56:51.950000,2023-07-03 11:09:13
FMSV2023020005,Bach Mai Hospital,FMSV00038,,EC-600WI,6C692K033,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-02-02 18:10:17,2023-02-06 13:02:07,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:56:26.993000,2023-07-06 12:58:33
FMSV2023020036,Bach Mai Hospital,FMSV00038,,EG-720R,3G412K081,2021-03-05 00:00:00,2022-03-05 00:00:00,2023-02-16 17:10:19,2023-02-16 17:40:22,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:57:07.630000,2023-07-06 13:00:14
FMSV2023020040,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,7G391K084,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-02-21 13:29:00,2023-02-23 12:11:42,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:57:26.606000,2023-07-06 13:00:47
FMSV2023020047,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,7G391K102,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-02-21 13:36:17,2023-02-23 13:29:03,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:57:36.610000,2023-07-06 13:01:43
FMSV2023020049,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,7G391K082,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-02-21 13:37:32,2023-02-23 15:47:07,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:57:46.405000,2023-07-06 13:02:41
FMSV2023020056,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K437,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-02-27 12:25:38,2023-03-06 13:31:34,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:00.287000,2023-07-06 13:05:41
FMSV2023020058,Bach Mai Hospital,FMSV00038,,EC-600WI,6C692K130,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-02-27 12:27:17,2023-02-27 18:36:52,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:09.254000,2023-07-06 13:06:32
FMSV2023020060,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K373,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-02-27 12:29:01,2023-02-28 19:16:34,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:18.185000,2023-07-06 13:07:46
FMSV2023020061,Lam Hoa Private Hospital,FMSV00073,,EG-250WR5,1G202K360,,2018-11-15 00:00:00,2023-02-27 12:29:50,2023-02-27 12:50:43,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:25.302000,2023-07-06 13:09:03
FMSV2023030003,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K427,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-03-02 16:34:21,2023-03-07 15:56:48,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:35.163000,2023-07-06 13:09:48
FMSV2023030017,Hanoi Medical University Hospital,FMSV00079,,XL-4450,3S094K544,2017-05-15 00:00:00,2018-05-15 00:00:00,2023-03-13 16:06:51,2023-03-16 13:21:57,,,Khác,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:42.345000,2023-07-06 13:10:46
FMSV2023030022,Hanoi Medical University Hospital,FMSV00079,,EG-600WR V2,2G391K084,2016-06-06 00:00:00,2017-06-06 00:00:00,2023-03-15 12:15:18,2023-03-21 12:33:18,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:50.978000,2023-07-11 13:56:42
FMSV2023030054,Bach Mai Hospital,FMSV00038,,EG-580NW2,6G390K093,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-03-22 18:12:23,2023-03-28 18:16:20,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:59:08.585000,2023-07-11 13:57:33
FMSV2023030058,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K381,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-03-22 18:16:27,2023-03-28 18:52:22,,,Nhẹ,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 15:45:37.073000,2023-07-11 13:57:48
FMSV2023030061,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K738,2017-05-10 00:00:00,2018-05-10 00:00:00,2023-03-24 16:40:21,2023-03-29 17:55:32,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 18:21:26.750000,2023-07-11 13:58:38
FMSV2023030078,Bach Mai Hospital,FMSV00038,,EC-600WI,6C692K196,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-03-30 13:10:04,2023-04-04 16:39:36,2023-06-29 14:11:31,2023-06-30 14:09:16,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-11 18:21:33.660000,2023-07-11 13:59:04
FMSV2023040039,Thien Duc International General Hospital- Ha Noi,FMSV00222,,EG-530WR,2G361K188,2018-02-28 00:00:00,2019-02-28 00:00:00,2023-04-13 15:49:43,2023-04-18 16:42:24,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 18:21:57.888000,2023-07-11 14:00:01
FMSV2023040057,Viet Nhat Clinic 3 - Dr.Giang's clinic,FMSV00313,,VP-4450HD,3V567D229,2014-10-25 00:00:00,2015-10-25 00:00:00,2023-04-19 11:34:43,2023-04-24 17:38:34,,,Khác,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 18:22:04.469000,2023-07-11 14:00:16
FMSV2023060070,Can Tho Stroke International Service General Hospital,FMSV00331,,EG-600WR,2G391K642,,2020-12-24 00:00:00,2023-06-29 18:09:08,2023-06-30 11:27:49,2023-06-30 09:28:51,2023-07-03 09:09:55,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-11 18:22:50.744000,2023-07-08 11:37:30
FMSV2023070002,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K517,2016-05-18 00:00:00,,2023-07-04 11:57:28,2023-07-06 13:59:24,2023-07-06 11:59:58,2023-07-07 16:55:30,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-11 18:23:04.653000,2023-07-11 13:55:35
FMSV2023070007,National Lung Hospital,FMSV00111,,EB-530T,1B084K400,2016-12-29 00:00:00,2017-12-29 00:00:00,2023-07-04 13:56:42,2023-07-05 13:31:37,2023-07-06 11:12:46,2023-07-06 12:09:29,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-11 18:23:11.162000,2023-07-11 14:01:58
FMSV2023040021,Lam Hoa Private Hospital,FMSV00073,,EC-530WL3,JC643K004,2023-01-19 00:00:00,2024-01-19 00:00:00,2023-04-07 10:35:35,2023-04-17 19:15:53,2023-07-04 13:47:11,2023-07-12 11:48:38,Nặng,Other,,WTY-FFVN-2304013,Completed,Approval,Đang giao hàng,7.0,0.5,2023-07-26 14:49:43.898000,2023-07-24 15:52:06
FMSV2023070071,Bach Mai Hospital,FMSV00038,,EG-600WR,1G391K869,2015-10-05 00:00:00,,2023-07-27 11:49:27,2023-08-01 16:17:08,,,,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-03 18:04:20.525000,2023-08-01 16:18:29
FMSV2023080010,Friendship Hospital,FMSV00092,,VP-4450HD,1V567K516,2015-06-24 00:00:00,2016-06-23 00:00:00,2023-08-03 20:08:35,2023-08-03 20:09:32,2023-08-03 18:10:56,2023-08-04 15:42:30,Khác,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-08 11:49:36.769000,2023-08-07 16:05:19
FMSV2023060066,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-760R,2G402K099,2018-04-20 00:00:00,2019-04-20 00:00:00,2023-07-17 12:45:38,2023-07-17 12:49:21,2023-08-10 08:47:58,2023-08-16 10:34:43,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-16 14:35:27.712000,2023-08-16 12:34:59
FMSV2023070055,Vietnam-Sweden Uong Bi Hospital,FMSV00044,,EG-530FP,2G374K400,2018-05-17 00:00:00,2019-05-17 00:00:00,2023-07-20 13:24:41,2023-07-20 16:42:06,2023-07-31 16:12:50,2023-08-03 18:02:32,Nặng,Other,,WTY-FFVN-2307023R,Completed,Approval,Đang giao hàng,7.0,0.5,2023-08-16 14:35:39.143000,2023-08-15 11:40:58
FMSV2023080030,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-760R,8G402K627,2022-08-01 00:00:00,2023-08-01 00:00:00,2023-08-07 18:53:16,2023-08-10 12:29:44,2023-08-10 10:30:18,2023-08-14 08:03:09,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-16 14:36:25.529000,2023-08-15 11:51:37
FMSV2023040019,Viet Tiep Friendship Hospital- Hai Phong,FMSV00367,,EC-530WI3,5C642K125,2020-09-24 00:00:00,2021-09-24 00:00:00,2023-04-06 11:05:29,2023-04-14 18:37:37,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:21:21.398000,2023-08-23 12:02:58
FMSV2023040063,K3 Hanoi National Cancer Hospital,FMSV00184,,EG-760R,1G402K679,2017-11-24 00:00:00,2018-11-24 00:00:00,2023-04-24 11:20:28,2023-04-26 16:52:45,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:21:40.331000,2023-08-23 13:39:27
FMSV2023040064,K3 Hanoi National Cancer Hospital,FMSV00184,,EC-760R-V/I,1C728K447,2017-11-24 00:00:00,2018-11-24 00:00:00,2023-04-24 11:23:18,2023-04-26 18:24:18,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:21:49.267000,2023-08-23 13:41:23
FMSV2023040065,K3 Hanoi National Cancer Hospital,FMSV00184,,EC-760R-V/I,2C728K080,2018-10-30 00:00:00,2019-10-30 00:00:00,2023-04-24 11:26:26,2023-04-25 13:05:59,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:21:57.709000,2023-08-23 13:43:06
FMSV2023040066,K3 Hanoi National Cancer Hospital,FMSV00184,,EG-760R,1G402K680,2017-11-24 00:00:00,2018-11-24 00:00:00,2023-04-24 11:27:44,2023-04-26 17:10:16,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:22:05.893000,2023-08-23 13:45:27
FMSV2023050013,Thanh An- Ha Noi limited company,FMSV00296,,EG-760Z,1G403K362,2018-10-23 00:00:00,2019-10-23 00:00:00,2023-05-08 16:19:31,2023-05-15 15:39:03,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:22:14.678000,2023-08-23 12:09:14
FMSV2023050016,Thanh An- Ha Noi limited company,FMSV00296,,EG-760R,2G402K098,2019-06-18 00:00:00,2020-06-18 00:00:00,2023-05-08 17:04:18,2023-05-15 16:02:10,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:22:23.119000,2023-08-23 12:12:41
FMSV2023060041,Hoang Long Clinic,FMSV00046,,EC-760R-V/I,1C728K176,2017-01-09 00:00:00,2018-01-09 00:00:00,2023-06-19 16:17:03,2023-06-20 12:08:31,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:22:31.646000,2023-08-23 11:11:26
FMSV2023060064,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-600ZW/M,1C694K023,2019-05-24 00:00:00,2020-05-24 00:00:00,2023-06-26 12:39:23,2023-06-26 17:34:55,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:22:40.391000,2023-08-23 12:21:28
FMSV2023070015,Northwestern Nghe An hospital,FMSV00150,,EC-530LP,4C657A022,2013-09-09 00:00:00,2014-09-09 00:00:00,2023-07-10 11:53:02,2023-07-13 12:12:54,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-08-30 14:22:47.230000,2023-08-23 12:28:10
FMSV2023080005,Phu Tho General Hospital,FMSV00131,,EC-530WL3,JC643K007,2023-04-12 00:00:00,2024-04-12 00:00:00,2023-08-01 19:01:09,2023-08-15 11:15:54,2023-08-15 09:16:41,2023-08-16 18:49:37,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-30 14:23:08.002000,2023-08-21 11:11:49
FMSV2023080013,Bac Giang Hospital,FMSV00062,,EG-530WR,2G361K552,2016-11-28 00:00:00,2017-11-28 00:00:00,2023-08-04 15:33:38,2023-08-04 15:38:08,2023-08-04 13:39:23,2023-08-09 09:15:15,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-30 14:23:14.734000,2023-08-16 20:53:05
FMSV2023080027,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K036,2016-05-18 00:00:00,,2023-08-07 16:49:16,2023-08-09 17:02:40,2023-08-09 15:03:51,2023-08-10 16:23:28,,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-30 14:23:21.848000,2023-08-16 20:53:39
FMSV2023080029,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-740N,1G399K079,2020-12-15 00:00:00,2021-12-15 00:00:00,2023-08-07 18:52:20,2023-08-10 18:08:00,2023-08-10 16:09:08,2023-08-10 16:22:34,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-30 14:23:28.247000,2023-08-16 20:54:29
FMSV2023080031,"FUJIFILM Vietnam Co., Ltd.",FMSV,,ED-580XT,3D127K095,2020-06-10 00:00:00,2021-06-10 00:00:00,2023-08-07 18:53:56,2023-08-22 12:11:27,,,Khác,Other,,,Completed,Inspection,Đang giao hàng,7.0,0.0,2023-08-30 14:23:35.085000,2023-08-22 12:12:14
FMSV2023080034,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,9G391K110,2021-12-03 00:00:00,2022-12-03 00:00:00,2023-08-08 17:28:03,2023-08-10 11:46:17,2023-08-10 09:49:19,2023-08-10 16:23:00,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-30 14:23:41.500000,2023-08-16 20:56:09
FMSV2023080037,FTYO - Loaner Asset,FMSV00080,,ED-530XT8,3D103L052,2019-02-12 00:00:00,,2023-08-10 12:29:00,2023-08-11 15:37:01,2023-08-16 08:03:18,2023-08-17 14:29:01,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-30 14:23:49.558000,2023-08-17 16:29:22
FMSV2023080046,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-760ZP-V/M,2C730K026,2022-03-15 00:00:00,2023-03-15 00:00:00,2023-08-14 18:21:41,2023-08-15 16:25:18,2023-08-15 14:25:46,2023-08-18 09:59:06,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-30 14:23:56.166000,2023-08-21 11:39:57
FMSV2023080047,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-760R,KG402K089,2022-06-27 00:00:00,2023-06-27 00:00:00,2023-08-14 18:22:36,2023-08-15 16:23:14,2023-08-15 14:23:46,2023-08-18 09:58:45,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-08-30 14:24:03.139000,2023-08-21 11:47:37
FMSV2023080048,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EB-580T,3B090K027,2019-11-07 00:00:00,2020-11-07 00:00:00,2023-08-14 18:30:42,2023-08-22 12:31:14,,,Khác,Other,,,Completed,Inspection,Đang giao hàng,7.0,0.0,2023-08-30 14:24:10.075000,2023-08-22 12:32:20
