rma,part_no,part_description,vie_name
FMSV2023060041,401N130037_,SPLING HOLDING PLATE(1.44MM),Giá đỡ
FMSV2023060041,110M171001T_,SCREW,Ốc vít
FMSV2023060041,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023060041,350N120376_,COVER L,Vòng cao su
FMSV2023060041,494N200001_,DETECTING WATERSEAL L=10P ROHS,Giấy phát hiện chất lỏng
FMSV2023060042,68B12541530,FCT RING,Vòng sắt
FMSV2023060042,370Y200213_,FCT-G391AH,Kênh sinh thiết
FMSV2023060042,68A1336784A,A/W TUBE,Kênh khí nước
FMSV2023060042,68A1336787A,J TUBE,Kênh nước phụ
FMSV2023060042,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023060042,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023060042,494N200001_,DETECTING WATERSEAL L=10P ROHS,Giấy phát hiện chất lỏng
FMSV2023060043,68A1295935A,FLEXIBLE SECTION ASSY,Vỏ ống luồn
FMSV2023060043,23B8087081,ISA RING 2,Vòng sắt
FMSV2023060043,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023060043,342A1295887A,BENDING SECTION ASSY,Bộ phận uốn cong
FMSV2023060043,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023060043,68B1235415A,FCT RING,Vòng sắt
FMSV2023060043,68A1304877A,FCT-C692A,Kênh sinh thiết
FMSV2023060043,370Y200585_,AW TUBE ASS'Y,Kênh khí nước
FMSV2023060043,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023060043,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023060043,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023060044,830Y200633B,BSA-G400A,Bộ phận uốn cong
FMSV2023060044,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023060044,347N130337_,HANGING SLEEVE,Ống nối (đồng)
FMSV2023060044,343A1337436B,FSA-G402A,Vỏ ống luồn
FMSV2023060044,350N130688_,RAIL COVER,Thanh ray
FMSV2023060044,363N130348_,SLIT GUIDE RAIL,Thanh ray
FMSV2023060044,363N200369_,SPLING HOLDING BASE(1.2MM),Giá đỡ
FMSV2023060044,401N130035_,SPLING HOLDING PLATE(1.2MM),Giá đỡ
FMSV2023060044,308N130116_,SPECIAL SCREW,Ốc vít
FMSV2023060044,110M171001T_,SCREW,Ốc vít
FMSV2023060044,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023060044,494N200001_,DETECTING WATERSEAL L=10P ROHS,Giấy phát hiện chất lỏng
FMSV2023060044,68B12541530,FCT RING,Vòng sắt
FMSV2023060044,370Y200213_,FCT-G391AH,Kênh sinh thiết
FMSV2023060044,68A1336784A,A/W TUBE,Kênh khí nước
FMSV2023060044,68A1336787A,J TUBE,Kênh nước phụ
FMSV2023060045,68B12541530,FCT RING,Vòng sắt
FMSV2023060045,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023060045,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023060045,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023060045,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023060046,68B12541530,FCT RING,Vòng sắt
FMSV2023060046,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023060046,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023060046,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023060046,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023060047,113Y120087L,SC600 FPGA PCB ASSY,Bo mạch
FMSV2023060047,113Y120086P,SC600 MCU PCB ASSY,Bo mạch
FMSV2023060047,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023060047,494N200001_,DETECTING WATERSEAL L=10P ROHS,Giấy phát hiện chất lỏng
FMSV2023060048,68B1235415A,FCT RING,Vòng sắt
FMSV2023060048,370Y200005B,FCT-C728A,Kênh sinh thiết
FMSV2023060048,68A1336494A,A/W TUBE,Kênh khí nước
FMSV2023060048,370Y130089_,J TUBE,Kênh nước phụ
FMSV2023060048,830Y200753A,BSA-C728A,Bộ phận uốn cong
FMSV2023060048,347N130337_,HANGING SLEEVE,Ống nối (đồng)
FMSV2023060048,363N130361_,SPLING HOLDING BASE(1.44MM),Giá đỡ
FMSV2023060048,401N130037_,SPLING HOLDING PLATE(1.44MM),Giá đỡ
FMSV2023060048,110M171001T_,SCREW,Ốc vít
FMSV2023060048,308N130116_,SPECIAL SCREW,Ốc vít
FMSV2023060048,375N100282A,O RING W2,Vòng cao su
FMSV2023060048,375N200200B,O-RING,Vòng cao su
FMSV2023060048,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023060048,363N130348_,SLIT GUIDE RAIL,Thanh ray
FMSV2023060048,350N130688_,RAIL COVER,Thanh ray
FMSV2023060048,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023060058,113Y120077W,WOC PCB,Bo mạch
FMSV2023060058,113Y120130S,ELC PCB,Bo mạch
FMSV2023060064,848Y200154B,CHA-C730A,Đầu thu hình
FMSV2023060064,68A1273986B,PROTECTION TUBE 1,Ống bảo vệ
FMSV2023060064,68A1326923B,FLEXIBLE SECTION ASSY,Vỏ ống luồn
FMSV2023060064,68B1207810A,RUBBER FOR BSA,Vỏ cao su
FMSV2023060064,23B8087081,ISA RING 2,Vòng sắt
FMSV2023060064,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023060066,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023060066,369N100226D,WIRE SLEEVE,Ống nối (đồng)
FMSV2023060066,347N100996C,HANGING SLEEVE,Ống nối (đồng)
FMSV2023060066,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023060066,371Y200128B,NOZZLE ASSY,Vòi phun
FMSV2023060066,317Y200119B,CAP,Nắp nhựa
FMSV2023060066,68B12541530,FCT RING,Vòng sắt
FMSV2023060066,370Y200213_,FCT-G391AH,Kênh sinh thiết
FMSV2023060066,68A1336784A,A/W TUBE,Kênh khí nước
FMSV2023060066,830Y200633B,BSA-G400A,Bộ phận uốn cong
FMSV2023060066,68A1336787A,J TUBE,Kênh nước phụ
FMSV2023070009,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023070009,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023070009,42B10214251,SLEEVE,Ống nối (đồng)
FMSV2023070009,53B1021420A,SPECIAL SCREW,Ốc vít
FMSV2023070009,858Y200031D,VCA,Bộ phận kết nối tín hiệu
FMSV2023070009,68A1161594E,FLEXIBLE SECTION ASS'Y,Vỏ ống luồn
FMSV2023070009,342A1114533F,BENDING SECTION ASS'Y,Bộ phận uốn cong
FMSV2023070009,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023070009,23B11461791,ISA RING 2,Vòng sắt
FMSV2023070009,57B1251017A,CAP,Nắp nhựa
FMSV2023070009,68B1114537A,FITTING PART ROHS,Vòng sắt
FMSV2023070009,68A1102995A,FORCEPS TUBE,Kênh sinh thiết
FMSV2023070009,370Y200586_,A/W TUBE ASS''Y,Kênh khí nước
FMSV2023070009,56A10322940,ELEVATOR WIRE ASS/Y ROHS,Cáp nâng
FMSV2023070015,23B8678782,ISA RING 2,Vòng sắt
FMSV2023070015,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023070015,68A12199340,FSA-C526A / 8.4,
FMSV2023070015,10A12241890,CAMERA HEAD ASS''Y,Đầu thu hình
FMSV2023070015,68B9804382,RBS-C259A,Vỏ cao su
FMSV2023070015,343A1331615E,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023070015,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023070015,370Y200590_,AW TUBE ASS''Y,Kênh khí nước
FMSV2023070015,57A1235205C,AIRTIGHT CAP,Nắp chống nước
FMSV2023070015,56B11069912,BELT,dây đai
FMSV2023070027,68A1336787A,J TUBE,Kênh nước phụ
FMSV2023070027,370Y200213_,FCT-G391AH,Kênh sinh thiết
FMSV2023070027,10A1331996J,CHA-G403A,Đầu thu hình
FMSV2023070027,830Y200631C,BSA-G403A,Bộ phận uốn cong
FMSV2023070027,343A1337437B,FSA-G403A,Vỏ ống luồn
FMSV2023070027,113Y120087L,SC600 FPGA PCB ASSY,Bo mạch
FMSV2023070027,113Y120086P,SC600 MCU PCB ASSY,Bo mạch
FMSV2023070027,113Y120085G,LD PCB ASSY,Bo mạch
FMSV2023070027,68B11144712,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023070027,68A1336794A,W TUBE,Kênh nước
FMSV2023070027,68A1336793A,A TUBE,Kênh khí
FMSV2023070027,68B12541530,FCT RING,Vòng sắt
FMSV2023070027,68A1333870A,PROTECTION TUBE A,Ống bảo vệ
FMSV2023070027,347N130337_,HANGING SLEEVE,Ống nối (đồng)
FMSV2023070027,350N130688_,RAIL COVER,Thanh ray
FMSV2023070027,363N130348_,SLIT GUIDE RAIL,Thanh ray
FMSV2023070027,308N130116_,SPECIAL SCREW,Ốc vít
FMSV2023070027,363N130360A,SPRING HOLDING BASE 1.3U1.2DLR,Giá đỡ
FMSV2023070027,401N130035_,SPLING HOLDING PLATE(1.2MM),Giá đỡ
FMSV2023070027,401N200040A,SPLING HOLDING PLATE(1.3MM),Giá đỡ
FMSV2023070027,110M171001T_,SCREW,Ốc vít
FMSV2023070027,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023070027,317Y130069A,CAP,Nắp nhựa
FMSV2023070039,113Y200042C,MAIN PCB,Bo mạch chính
FMSV2023070039,142K1294530,HEAT SINK ASSY,Bộ tản nhiệt
FMSV2023070043,10A1333935H,CHA-G402A,Đầu thu hình
FMSV2023070043,317Y200119B,CAP,Nắp nhựa
FMSV2023070043,830Y200633B,BSA-G400A,Bộ phận uốn cong
FMSV2023070043,347N100996C,HANGING SLEEVE,Ống nối (đồng)
FMSV2023070043,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023070043,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023070055,342A1190907F,BSA-G313A-6,Bộ phận uốn cong
FMSV2023070055,68B119092000,RBS-G313A,Vỏ cao su
FMSV2023070055,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023070055,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023070057,370Y200620A,AWT-G412A,Kênh khí nước
FMSV2023070057,830Y200192E,BSA-G412A,Bộ phận uốn cong
FMSV2023070057,347N130337_,HANGING SLEEVE,Ống nối (đồng)
FMSV2023070057,370N200328_,RBS-G412A,Vỏ cao su
FMSV2023070059,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023070068,56A7402920,WIRE (D) DWA-755,Dây cáp (thép)
FMSV2023070078,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023070078,342A1295820E,BSA  G391A,
FMSV2023070078,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023070078,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023070079,57A12657080,CAP +UV ROHS,Nắp nhựa
FMSV2023070079,371Y200081_,NOZZLE,Vòi phun
FMSV2023070079,53B884040A,SPECIAL SCREW,Ốc vít
FMSV2023070079,370Y200577A,FCT-G76D,Kênh sinh thiết
FMSV2023070079,68B12655070,RING,Vòng sắt
FMSV2023070079,370Y200600_,AIR TUBE,Kênh khí
FMSV2023070079,370Y200595_,WATER TUBE,Kênh nước
FMSV2023070079,10A12305720,CAMERA HEAD ASS''Y,Đầu thu hình
FMSV2023070079,342A979721A,BSA-G166A,Bộ phận uốn cong
FMSV2023070079,68B9804212,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023070079,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023070079,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023070079,16A1327739D,LR LOCK KNOB,Khóa điều khiển
FMSV2023070080,23B8087081,ISA RING 2,Vòng sắt
FMSV2023070080,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023070080,68A1265571J,FSA-C643AH / 9.3,Vỏ ống luồn
FMSV2023070080,342A1251557C,BENDING SECTION C643A     ROHS,Bộ phận uốn cong
FMSV2023070080,68B1207810A,RUBBER FOR BSA,Vỏ cao su
FMSV2023070080,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023070080,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023070080,57B12733300,CAP,Nắp nhựa
FMSV2023070080,371Y200052_,NOZZLE,Vòi phun
FMSV2023070080,53B7397530,SCREW,Ốc vít
FMSV2023070080,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023070080,370Y200590_,AW TUBE ASS''Y,Kênh khí nước
FMSV2023070084,830Y200200D,BSA-C741A,Bộ phận uốn cong
FMSV2023070084,370Y200249B,FSA-C741A,Vỏ ống luồn
FMSV2023070084,370N200272_,RBS-C740A,Vỏ cao su
FMSV2023070084,347N130337_,HANGING SLEEVE,Ống nối (đồng)
FMSV2023070084,370Y200615A,AWT-C740A,Kênh khí nước
FMSV2023070084,370Y130089_,J TUBE,Kênh nước phụ
FMSV2023080002,113Y200042C,MAIN PCB,Bo mạch chính
FMSV2023080002,142K1294530,HEAT SINK ASSY,Bộ tản nhiệt
FMSV2023080003,343A1305079D,ISA-G290A,Bộ phận thân ống soi
FMSV2023080003,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080003,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080003,343A1331615E,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023080004,343A1251586D,ISA-C643A,Bộ phận thân ống soi
FMSV2023080004,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080004,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080004,343A1331615E,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023080006,343A1305054E,ISA-G313A,Bộ phận thân ống soi
FMSV2023080006,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080006,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080008,10A12305720,CAMERA HEAD ASS''Y,Đầu thu hình
FMSV2023080008,57A12657080,CAP +UV ROHS,Nắp nhựa
FMSV2023080008,371Y200081_,NOZZLE,Vòi phun
FMSV2023080008,342A979721F,BSA-G166A,Bộ phận uốn cong
FMSV2023080008,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080008,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080008,68B9804212,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080008,343A1331615E,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023080010,113Y200042C,MAIN PCB,Bo mạch chính
FMSV2023080010,142K1294530,HEAT SINK ASSY,Bộ tản nhiệt
FMSV2023080013,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080013,113Y200431B,NT TGCONT PCB,Bo mạch
FMSV2023080013,113Y200432B,NEW TV INTERFACE PCB,Bo mạch
FMSV2023080014,342A1295820E,BSA  G391A,
FMSV2023080014,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023080014,68A1296102E,FSA-G391A,Vỏ ống luồn
FMSV2023080014,23B1276136A,ISA RING 2,Vòng sắt
FMSV2023080014,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023080014,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080014,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080014,68B12541530,FCT RING,Vòng sắt
FMSV2023080014,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023080014,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023080014,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023080014,371Y200079B,NOZZLE,Vòi phun
FMSV2023080014,317Y200047B,CAP,Nắp nhựa
FMSV2023080014,56A1021415A,WIRE ASSY(D) DWA-615      ROHS,
FMSV2023080014,56A1021298A,WIRE ASSY(U) DWA-670      ROHS,
FMSV2023080014,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080014,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023080014,56B11069912,BELT,dây đai
FMSV2023080014,16A1327739D,LR LOCK KNOB,Khóa điều khiển
FMSV2023080015,342A1295820E,BSA  G391A,
FMSV2023080015,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023080015,68A1296102E,FSA-G391A,Vỏ ống luồn
FMSV2023080015,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023080015,23B1276136A,ISA RING 2,Vòng sắt
FMSV2023080015,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080015,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080015,68B12541530,FCT RING,Vòng sắt
FMSV2023080015,68A1304928B,FCT-G391A,Kênh sinh thiết
FMSV2023080015,370Y200592_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023080015,68B1318113A,J TUBE,Kênh nước phụ
FMSV2023080015,57A1235205C,VIDEO CONNECTOR ASS'Y,Bộ phận kết nối tín hiệu
FMSV2023080015,56B11069912,BELT,dây đai
FMSV2023080015,57A1235205B,AIRTIGHT CAP              ROHS,
FMSV2023080016,342A1295887A,BENDING SECTION ASSY,Bộ phận uốn cong
FMSV2023080016,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080016,68A1295935A,FLEXIBLE SECTION ASSY,Vỏ ống luồn
FMSV2023080016,23B8087081,ISA RING 2,Vòng sắt
FMSV2023080016,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023080016,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080016,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080016,370Y200585_,AW TUBE ASS'Y,Kênh khí nước
FMSV2023080016,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023080016,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080016,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023080016,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080016,121A1327224H,MM SWITCH,Nút nhấn
FMSV2023080018,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080018,68B1235415A,FCT RING,Vòng sắt
FMSV2023080018,68A1304877A,FCT-C692A,Kênh sinh thiết
FMSV2023080018,370Y200585_,AW TUBE ASS'Y,Kênh khí nước
FMSV2023080018,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023080018,342A1295887A,BENDING SECTION ASSY,Bộ phận uốn cong
FMSV2023080018,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080018,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080018,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080018,68A1295935A,FLEXIBLE SECTION ASSY,Vỏ ống luồn
FMSV2023080018,23B8087081,ISA RING 2,Vòng sắt
FMSV2023080018,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023080018,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080018,371Y200047_,Nozzle,Vòi phun
FMSV2023080018,317Y200048_,CAP(New　DTA),Nắp nhựa
FMSV2023080018,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023080018,56B11069912,BELT,dây đai
FMSV2023080019,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080020,10A1337010B,LG CONNECTOR,Đầu kết nối
FMSV2023080020,342A1318074E,BSA-C460A,Bộ phận uốn cong
FMSV2023080020,68B1207810A,RUBBER FOR BSA,Vỏ cao su
FMSV2023080020,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080020,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080020,68A1192810A,FCT-C310A,Kênh sinh thiết
FMSV2023080020,68B1140782A,PIPE ROHS,Ống nối (đồng)
FMSV2023080020,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080020,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023080020,68B12541740,AIR WATER TUBE ROHS,Kênh khí nước
FMSV2023080020,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023080022,28A1259770C,IRIS ASSY,Bộ điều khiển ánh sáng
FMSV2023080024,370Y200639D,ISA-C692A,Bộ phận thân ống soi
FMSV2023080024,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080024,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080024,56B11069912,BELT,dây đai
FMSV2023080024,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023080024,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080024,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080025,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080028,23B8087081,ISA RING 2,Vòng sắt
FMSV2023080028,68A1326925B,FLEXIBLE SECTION ASSY,Vỏ ống luồn
FMSV2023080028,68B1207810A,RUBBER FOR BSA,Vỏ cao su
FMSV2023080028,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023080028,57B1318554B,DISTAL END CAP FC694A ROHS,Nắp nhựa
FMSV2023080028,371Y200054_,NOZZLE,Vòi phun
FMSV2023080028,370Y200585_,AW TUBE ASS'Y,Kênh khí nước
FMSV2023080028,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023080035,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080037,10A1235703D,CHA-D102A,Đầu thu hình
FMSV2023080037,68B9893902,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080038,342A1295820E,BSA  G391A,
FMSV2023080038,68B989926A,RBS-G181A,Vỏ cao su
FMSV2023080038,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080038,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080041,68B9804212,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080042,820Y120202D,ISA-G246A,Bộ phận thân ống soi
FMSV2023080042,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080042,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080042,343A1295408G,LG FLEXIBLE SECTION ASSY ROHS,Vỏ ống dẫn
FMSV2023080042,110A1288747F,AFE PCB  FG388A,
FMSV2023080042,110A1288740H,MICON PCB  FG388A-6       ROHS,
FMSV2023080042,56B11069912,BELT,dây đai
FMSV2023080042,343A1331621D,VIDEO CONNECTOR ASS’Y,Bộ phận kết nối tín hiệu
FMSV2023080043,57A12657080,CAP +UV ROHS,Nắp nhựa
FMSV2023080043,371Y200081_,NOZZLE,Vòi phun
FMSV2023080043,10A1230572A,CHA-G201A ROHS,Đầu thu hình
FMSV2023080043,68B9804212,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080043,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080043,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080043,342A979721F,BSA-G166A,Bộ phận uốn cong
FMSV2023080044,370Y200577A,FCT-G76D,Kênh sinh thiết
FMSV2023080044,10A12305720,CAMERA HEAD ASS''Y,Đầu thu hình
FMSV2023080044,68B12655070,RING,Vòng sắt
FMSV2023080049,57A12657220,CAP,Nắp nhựa
FMSV2023080049,370Y200590_,AW TUBE ASS''Y,Kênh khí nước
FMSV2023080049,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023080049,68A1192819A,FCT-C308A,Kênh sinh thiết
FMSV2023080049,68B1140782A,PIPE ROHS,Ống nối (đồng)
FMSV2023080049,23B8087081,ISA RING 2,Vòng sắt
FMSV2023080049,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023080049,68A1318086C,FLEXIBLE SECTION (C308A),Vỏ ống luồn
FMSV2023080049,342A1318072D,BSA-C243A                 ROHS,Bộ phận uốn cong
FMSV2023080049,12A1333617B,MAIN COVER,Vỏ nhựa
FMSV2023080049,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080049,343A1136505E,LG FLEXIBLESECTION ASSY,Vỏ ống dẫn
FMSV2023080049,68B9147762,NOZZLE,Vòi phun
FMSV2023080049,68B1207810A,RUBBER FOR BSA,Vỏ cao su
FMSV2023080049,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080049,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080050,830Y200192E,BSA-G412A,Bộ phận uốn cong
FMSV2023080050,370N200328_,RBS-G412A,Vỏ cao su
FMSV2023080050,347N130337_,HANGING SLEEVE,Ống nối (đồng)
FMSV2023080050,370Y200247B,FSA-G412A,Vỏ ống luồn
FMSV2023080050,898Y201120C,FSB A,Vỏ ống dẫn
FMSV2023080050,350N102482C,FCTINLET COVER RUBBER,Vòng cao su
FMSV2023080050,369N200256B,FCT RING,Vòng sắt
FMSV2023080050,370Y200618B,FCT-G412A,Kênh sinh thiết
FMSV2023080050,370Y200620A,AWT-G412A,Kênh khí nước
FMSV2023080055,343A1305105G,ISA-G366A,Bộ phận thân ống soi
FMSV2023080055,42B13320050,SLEEVE FG390A ROHS,Ống nối (đồng)
FMSV2023080055,54A3792390,NUT ASSY,Đai ốc (đồng)
FMSV2023080055,42B12891190,SLIDE SLEEVE,Ống nối
FMSV2023080056,898Y201120C,FSB A,Vỏ ống dẫn
FMSV2023080057,370Y200577A,FCT-G76D,Kênh sinh thiết
FMSV2023080057,68B12541530,FCT RING,Vòng sắt
FMSV2023080057,370Y200582_,AIR/WATER TUBE ASS''Y,Kênh khí nước
FMSV2023080057,342A979721F,BSA-G166A,Bộ phận uốn cong
FMSV2023080057,68B9804212,RUBBER FOR BSA ROHS,Vỏ cao su
FMSV2023080057,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080057,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080057,343A1136505E,LG FLEXIBLESECTION ASSY,Vỏ ống dẫn
FMSV2023080058,370Y200590_,AW TUBE ASS''Y,Kênh khí nước
FMSV2023080058,68B12952250,WATER JET TUBE,Kênh nước phụ
FMSV2023080058,68A1192819A,FCT-C308A,Kênh sinh thiết
FMSV2023080058,68B1140782A,PIPE ROHS,Ống nối (đồng)
FMSV2023080058,23B8087081,ISA RING 2,Vòng sắt
FMSV2023080058,23B1040417A,ISA RING 1,Vòng sắt
FMSV2023080058,342A1318072D,BSA-C243A                 ROHS,Bộ phận uốn cong
FMSV2023080058,56A1082711A,WIRE ASSY,Dây cáp (thép)
FMSV2023080058,68B1207810A,RUBBER FOR BSA,Vỏ cao su
FMSV2023080058,42B593410A,PIPE SLEEVE,Ống nối (đồng)
FMSV2023080058,54A379237A,NUT ASS'Y,Đai ốc (đồng)
FMSV2023080058,68A1318089C,FLEXIBLE SECTION (C308JH) ROHS,Vỏ ống luồn
FMSV2023080059,385N200076B,RBS,Vỏ cao su
FMSV2023080060,10A1224196D,CHA-C308A,Đầu thu hình
FMSV2023080060,57B12733300,CAP,Nắp nhựa
FMSV2023080060,371Y200052_,NOZZLE,Vòi phun
FMSV2023080060,53B7397530,SCREW,Ốc vít
FMSV2023080061,42B632243A,SLEEVE ROHS,Ống nối (đồng)
FMSV2023080061,343A1305079D,ISA-G290A,Bộ phận thân ống soi
FMSV2023080061,54A379237A,NUT ASS'Y,Đai ốc (đồng)
