rma,CUSTOMER_NAME,customer,location,model_d,sn,install_date,warranty_date,receive_date,inspection_date,start_time,end_time,repair_size,issue_part,ks,wr_report,change_stt,Approval,repair_status,e_score,w_score,update_time,return_date
FMSV2023090182,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,7G391K127,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 17:14:56,2023-09-29 12:49:26,,,Nặng,Other,Lê Quang Thông,FMSV2023010008,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:26:49.945000,
FMSV2023090183,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,8G391K372,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-09-28 17:15:17,2023-09-29 12:50:39,,,Nặng,Other,Lê Quang Thông,FMSV2023010007,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:26:57.779000,
FMSV2023090184,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,8G391K380,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-09-28 17:15:38,2023-09-29 12:51:56,,,Nặng,Other,Lê Quang Thông,FMSV2023010006,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:03.090000,
FMSV2023090185,Bach Mai Hospital,FMSV00038,HCM,EC-590WL4,1C666K566,2019-08-25 00:00:00,2020-08-25 00:00:00,2023-09-28 17:16:00,2023-09-29 12:53:20,,,Nặng,Other,Lê Quang Thông,FMSV2022120026,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:08.260000,
FMSV2023090186,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,5C692K088,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 17:16:21,2023-09-29 12:54:32,,,Nặng,Other,Lê Quang Thông,FMSV2022120011,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:13.368000,
FMSV2023090189,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,1C692K269,2015-10-05 00:00:00,,2023-09-28 17:17:31,2023-09-29 12:58:09,,,Nặng,Other,Lê Quang Thông,FMSV2022120017,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:18.552000,
FMSV2023090190,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,1C692K861,2018-01-10 00:00:00,2019-01-10 00:00:00,2023-09-28 17:17:54,2023-09-29 12:59:33,,,Nặng,Other,Lê Quang Thông,FMSV2022120019,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:23.764000,
FMSV2023090191,Bach Mai Hospital,FMSV00038,HCM,EG-580NW2,5G390K014,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 17:18:18,2023-09-29 13:09:44,,,Nặng,Other,Lê Quang Thông,FMSV2022120018,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:28.935000,
FMSV2023090192,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,7G391K126,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 17:18:36,2023-09-29 13:10:33,,,Nặng,Other,Lê Quang Thông,FMSV2022120012,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:34.350000,
FMSV2023090193,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,7G391K124,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 17:18:54,2023-09-29 13:11:23,,,Nặng,Other,Lê Quang Thông,FMSV2022120008,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:39.882000,
FMSV2023090194,Bach Mai Hospital,FMSV00038,HCM,EG-530WR,1G361K609,2015-10-05 00:00:00,2016-10-05 00:00:00,2023-09-28 17:19:12,2023-09-29 13:12:34,,,Nặng,Other,Lê Quang Thông,FMSV2022120031,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:44.963000,
FMSV2023090195,Bach Mai Hospital,FMSV00038,HCM,EC-590WL4,1C666K568,2019-08-25 00:00:00,2020-08-25 00:00:00,2023-09-28 17:19:29,2023-09-29 13:13:36,,,Nặng,Other,Lê Quang Thông,FMSV2022120023,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:50.288000,
FMSV2023090197,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,1G391K323,2014-10-11 00:00:00,2015-10-10 00:00:00,2023-09-28 17:20:05,2023-09-29 13:15:46,,,Nặng,Other,Lê Quang Thông,FMSV2022120022,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:27:55.381000,
FMSV2023090198,Bach Mai Hospital,FMSV00038,HCM,EG-590WR,1G348K456,2015-03-27 00:00:00,2016-03-27 00:00:00,2023-09-28 17:20:23,2023-10-01 22:22:44,,,Nặng,Other,Lê Quang Thông,FMSV2022120032,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:00.599000,
FMSV2023090199,Bach Mai Hospital,FMSV00038,HCM,EG-590WR,1G348K457,2015-03-27 00:00:00,2016-03-27 00:00:00,2023-09-28 17:28:31,2023-09-29 13:21:38,,,Nặng,Other,Lê Quang Thông,FMSV2022120033,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:06.090000,
FMSV2023090208,Thu Duc District Hospital,FMSV00042,HCM,EB-530T,3B084A193,2013-05-14 00:00:00,2014-05-14 00:00:00,2023-09-28 17:36:06,2023-09-29 15:26:29,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:24:48.117000,
FMSV2023090209,Viet Duc Hospital,FMSV00066,HCM,EG-760R,1G402K687,2017-12-11 00:00:00,2018-12-11 00:00:00,2023-09-28 17:36:16,2023-09-29 15:27:16,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:25:02.790000,
FMSV2023090210,Hue University Of Medicine And Pharmacy - Ginec,FMSV00043,HCM,EG-530WR,4G361A487,2013-11-11 00:00:00,,2023-09-28 17:36:27,2023-09-29 15:28:08,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:25:16.684000,
FMSV2023090211,Hue University Of Medicine And Pharmacy - Ginec,FMSV00043,HCM,EC-530MP-H,4C656A006,2013-11-11 00:00:00,,2023-09-28 17:36:37,2023-09-29 15:28:56,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:25:32.053000,
FMSV2023090212,Bai Chay Hospital,FMSV00100,HCM,EC-600WI,1C692K696,2017-04-18 00:00:00,2019-04-18 00:00:00,2023-09-28 17:36:47,2023-09-29 15:29:37,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:25:55.837000,
FMSV2023090215,E Hospital,FMSV00076,HCM,XL-4450,3S094D177,2016-11-04 00:00:00,2017-11-04 00:00:00,2023-09-28 17:37:16,2023-09-29 15:31:55,,,Khác,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:26:46.312000,
FMSV2023090216,HCM City Pediatric Hospital,FMSV00302,HCM,EB-530S,1B083K382,2018-07-24 00:00:00,2019-07-23 00:00:00,2023-09-28 17:37:26,2023-09-29 15:32:26,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:27:00.983000,
FMSV2023090217,Vinh Phuc General Hospital,FMSV00137,HCM,EPX-2500(230V),2V564K066,2016-10-07 00:00:00,2017-10-07 00:00:00,2023-09-28 17:37:36,2023-09-29 15:33:00,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:27:16.335000,
FMSV2023090218,Tuyen Quang General Hospital,FMSV00063,Hanoi,EB-530T,1B084K617,2018-01-29 00:00:00,2019-01-29 00:00:00,2023-09-28 17:37:46,2023-09-29 15:33:35,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-15 18:37:29.108000,
FMSV2023090219,Hoang Long Clinic,FMSV00046,HCM,EG-760Z,1G403K145,2017-02-08 00:00:00,2018-02-08 00:00:00,2023-09-28 17:37:56,2023-09-29 15:34:17,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:27:47.496000,
FMSV2023090220,Bach Mai Hospital - Nagoya Project,FMSV00317,HCM,EC-600WL,1C692K140,2014-10-11 00:00:00,2019-10-11 00:00:00,2023-09-28 17:38:06,2023-09-29 15:35:24,,,Nặng,Other,Lê Quang Thông,FMSV2020110015,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:11.323000,
FMSV2023090222,Bach Mai Hospital,FMSV00038,HCM,EG-600WR V2,2G391K411,2016-10-21 00:00:00,2017-10-21 00:00:00,2023-09-28 18:17:23,2023-09-29 13:37:44,,,Nặng,Other,Lê Quang Thông,FMSV2022120028,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:17.045000,
FMSV2023090223,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,1C692K645,2016-10-21 00:00:00,2017-10-21 00:00:00,2023-09-30 08:32:58,2023-09-30 08:39:16,,,Nặng,Other,Lê Quang Thông,FMSV2022120027,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:22.535000,
FMSV2023090224,Hue University Of Medicine And Pharmacy - Ginec,FMSV00043,HCM,EG-530NW,2G366D118,2013-11-11 00:00:00,,2023-09-28 18:18:43,2023-09-29 13:38:11,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:28:54.988000,
FMSV2023090225,Bach Mai Hospital,FMSV00038,HCM,EG-600WR V2,2G391K372,2016-10-21 00:00:00,2017-10-21 00:00:00,2023-09-30 08:33:07,2023-09-30 08:40:19,,,Nặng,Other,Lê Quang Thông,FMSV2022120035,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:27.872000,
FMSV2023090226,Bach Mai Hospital,FMSV00038,HCM,VP-7000,5V644K138,2020-12-24 00:00:00,2021-12-24 00:00:00,2023-09-30 08:35:40,2023-09-30 08:41:07,,,Khác,Other,Lê Quang Thông,FMSV2022120051,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:32.958000,
FMSV2023090227,Bach Mai Hospital,FMSV00038,HCM,VP-4450HD,3V567D038,2013-08-06 00:00:00,2014-08-06 00:00:00,2023-09-30 08:33:31,2023-09-30 08:41:34,,,Khác,Other,Lê Quang Thông,FMSV2022120052,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:38.604000,
FMSV2023090228,Bach Mai Hospital,FMSV00038,HCM,XL-4450,3S094D038,2013-08-06 00:00:00,2014-08-06 00:00:00,2023-09-30 08:33:39,2023-09-30 08:42:00,,,Khác,Other,Lê Quang Thông,FMSV2022120054,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:43.978000,
FMSV2023090229,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,1C692K870,2018-01-10 00:00:00,2019-01-10 00:00:00,2023-09-30 08:33:49,2023-09-30 08:42:32,,,Nặng,Other,Lê Quang Thông,FMSV2022120048,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:49.260000,
FMSV2023090230,Bach Mai Hospital,FMSV00038,HCM,EN-450T5,RC361A105,2013-08-06 00:00:00,2014-08-06 00:00:00,2023-09-30 08:33:57,2023-09-30 08:43:34,,,Nặng,Other,Lê Quang Thông,FMSV2022120047,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:54.349000,
FMSV2023090231,Bach Mai Hospital,FMSV00038,HCM,EG-590WR,2G348K618,2019-08-25 00:00:00,2020-08-25 00:00:00,2023-09-30 08:34:05,2023-09-30 08:44:27,,,Nặng,Other,Lê Quang Thông,FMSV2022120050,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:28:59.385000,
FMSV2023090232,Bach Mai Hospital,FMSV00038,HCM,EG-530WR,4G361A316,2013-08-06 00:00:00,2014-08-06 00:00:00,2023-09-30 08:34:13,2023-09-30 08:45:45,,,Nặng,Other,Lê Quang Thông,FMSV2022120053,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:04.794000,
FMSV2023090233,Bach Mai Hospital,FMSV00038,HCM,EG-590WR,1G348K318,2014-12-05 00:00:00,,2023-09-28 18:24:02,2023-09-29 13:39:38,,,Nặng,Other,Lê Quang Thông,FMSV2022120036,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:09.857000,
FMSV2023090234,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,1C692K598,2016-10-21 00:00:00,2017-10-21 00:00:00,2023-09-28 18:24:32,2023-09-29 13:40:25,,,Nặng,Other,Lê Quang Thông,FMSV2022120042,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:14.959000,
FMSV2023090235,Bach Mai Hospital,FMSV00038,HCM,EG-590WR,1G348K513,2015-10-20 00:00:00,2016-10-19 00:00:00,2023-09-28 18:24:42,2023-09-29 13:41:15,,,Nặng,Other,Lê Quang Thông,FMSV2022120055,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:20.007000,
FMSV2023090236,Bach Mai Hospital,FMSV00038,HCM,EG-590WR,2G348K611,2019-08-25 00:00:00,2020-08-25 00:00:00,2023-09-28 18:24:52,2023-09-29 13:42:07,,,Nặng,Other,Lê Quang Thông,FMSV2022120063,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:25.227000,
FMSV2023090238,Bach Mai Hospital,FMSV00038,HCM,EG-590WR,1G348K514,2015-10-20 00:00:00,2016-10-19 00:00:00,2023-09-28 18:25:13,2023-09-29 13:43:39,,,Nặng,Other,Lê Quang Thông,FMSV2022120062,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:30.508000,
FMSV2023090239,Hue University Of Medicine And Pharmacy,ANP00014,HCM,EG-590WR,5G348A056,2013-08-19 00:00:00,2014-08-19 00:00:00,2023-09-28 18:25:23,2023-09-29 13:44:21,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:32:45.121000,
FMSV2023090240,Bach Mai Hospital,FMSV00038,HCM,EG-590WR,1G348K547,2015-10-20 00:00:00,2016-10-19 00:00:00,2023-09-28 18:25:35,2023-09-29 13:45:18,,,Nặng,Other,Lê Quang Thông,FMSV2022120061,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:35.713000,
FMSV2023090241,Bach Mai Hospital,FMSV00038,HCM,EG-600WR V2,2G391K315,2016-10-21 00:00:00,2017-10-21 00:00:00,2023-09-28 18:25:45,2023-09-29 13:46:06,,,Nặng,Other,Lê Quang Thông,FMSV2022120006,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:40.946000,
FMSV2023090242,Bach Mai Hospital,FMSV00038,HCM,EG-590WR,5G348A636,2014-12-05 00:00:00,2015-12-05 00:00:00,2023-09-28 18:25:55,2023-09-29 13:56:24,,,Nặng,Other,Lê Quang Thông,FMSV2022120065,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:46.075000,
FMSV2023090247,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,1C692K144,2015-10-05 00:00:00,,2023-09-28 18:26:47,2023-09-29 13:59:54,,,Nặng,Other,Lê Quang Thông,FMSV2022120100,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:51.378000,
FMSV2023090248,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,7G391K154,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 18:26:58,2023-09-29 14:00:45,,,Nặng,Other,Lê Quang Thông,FMSV2022120106,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:29:56.496000,
FMSV2023090249,Bach Mai Hospital,FMSV00038,HCM,XL-4450,3S094D030,2013-08-06 00:00:00,2014-08-06 00:00:00,2023-09-28 18:27:08,2023-09-29 14:01:32,,,Khác,Other,Lê Quang Thông,FMSV2022110018,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:01.619000,
FMSV2023090250,Bach Mai Hospital,FMSV00038,HCM,VP-4450HD,3V567D030,2013-08-06 00:00:00,2014-08-06 00:00:00,2023-09-28 18:27:18,2023-09-29 14:02:04,,,Khác,Other,Lê Quang Thông,FMSV2022110019,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:06.744000,
FMSV2023090254,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,8G391K371,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-09-28 18:28:01,2023-09-29 14:36:10,,,Nặng,Other,Lê Quang Thông,FMSV2022110033,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:11.762000,
FMSV2023090255,Uong Bi Hospital,ANP00013,HCM,EG-530FP,1G374K034,2015-11-16 00:00:00,2016-11-25 00:00:00,2023-09-28 18:28:11,2023-09-29 14:38:36,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:37:55.199000,
FMSV2023090256,Uong Bi Hospital,ANP00013,HCM,EC-530WI3,1C642K108,2015-11-16 00:00:00,2016-11-25 00:00:00,2023-09-28 18:28:21,2023-09-29 14:39:27,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:38:10.682000,
FMSV2023090257,Vietnam-Sweden Uong Bi Hospital,FMSV00044,HCM,EC-530WI3,2C642K041,2018-04-05 00:00:00,2019-04-05 00:00:00,2023-09-28 18:28:31,2023-09-29 14:40:31,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:38:25.686000,
FMSV2023090258,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,6C692K200,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-09-28 18:28:42,2023-09-29 14:41:14,,,Nặng,Other,Lê Quang Thông,FMSV2022110061,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:16.926000,
FMSV2023090259,Bach Mai Hospital,FMSV00038,HCM,EG-600WR V2,2G391K410,2016-10-21 00:00:00,2017-10-21 00:00:00,2023-09-28 18:28:53,2023-09-29 14:42:10,,,Nặng,Other,Lê Quang Thông,FMSV2022120003,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:22.822000,
FMSV2023090260,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,2G391K861,2018-01-10 00:00:00,2019-01-10 00:00:00,2023-09-28 18:29:03,2023-09-29 14:43:11,,,Nặng,Other,Lê Quang Thông,FMSV2022120002,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:27.796000,
FMSV2023090261,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,2G391K825,2018-01-10 00:00:00,2019-01-10 00:00:00,2023-09-28 18:29:13,2023-09-29 14:43:57,,,Nặng,Other,Lê Quang Thông,FMSV2022110069,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:32.743000,
FMSV2023090262,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,7G391K097,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 18:29:23,2023-09-29 14:44:42,,,Nặng,Other,Lê Quang Thông,FMSV2022110068,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:38.024000,
FMSV2023090265,Hue University Of Medicine And Pharmacy - Ginec,FMSV00043,HCM,EG-530UR2,RU039A058,2013-11-11 00:00:00,,2023-09-28 18:29:54,2023-09-29 14:47:08,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:45:51.944000,
FMSV2023090268,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,7G391K156,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 18:30:26,2023-09-29 14:49:50,,,Nặng,Other,Lê Quang Thông,FMSV2022110063,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:43.090000,
FMSV2023090269,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,8G391K379,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-09-28 18:30:36,2023-09-29 14:50:48,,,Nặng,Other,Lê Quang Thông,FMSV2022100086,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:48.246000,
FMSV2023090275,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,7G391K125,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 18:31:45,2023-09-29 15:06:50,,,Nặng,Other,Lê Quang Thông,FMSV2022100021,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:53.427000,
FMSV2023090276,Hoang Long Clinic,FMSV00046,HCM,EC-600WL,1C692K171,2014-10-12 00:00:00,2015-10-11 00:00:00,2023-09-28 18:31:56,2023-09-29 15:07:50,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-07 23:49:52.918000,
FMSV2023090277,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,6C692K129,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-09-28 18:32:10,2023-09-29 15:08:53,,,Nặng,Other,Lê Quang Thông,FMSV2022100024,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:30:58.683000,
FMSV2023090278,Bach Mai Hospital,FMSV00038,HCM,EG-600WR,7G391K347,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 18:32:23,2023-09-29 15:09:46,,,Nặng,Other,Lê Quang Thông,FMSV2022100022,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:31:03.841000,
FMSV2023090279,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,5C692K072,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-28 18:32:33,2023-09-29 15:10:25,,,Nặng,Other,Lê Quang Thông,FMSV2022090062,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:31:08.967000,
FMSV2023090282,Bach Mai Hospital,FMSV00038,HCM,EG-600WR V2,2G391K305,2016-10-21 00:00:00,2017-10-21 00:00:00,2023-09-28 18:33:04,2023-09-29 15:12:57,,,Nặng,Other,Lê Quang Thông,FMSV2022090061,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:31:13.993000,
FMSV2023090287,Bach Mai Hospital,FMSV00038,HCM,EG-530WR,1G361K617,2015-10-05 00:00:00,2016-10-05 00:00:00,2023-09-28 18:33:56,2023-09-29 15:17:05,,,Nặng,Other,Lê Quang Thông,FMSV2022070081,Parts Selection,,Chờ xác nhận,4.0,0.5,2023-12-04 10:20:20.888000,
FMSV2023080061,Nghe An Friendship General Hospital,FMSV00129,Hanoi,EG-530WR,2G361K799,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-08-21 10:27:39,2023-08-22 15:49:41,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-15 18:40:14.219000,
FMSV2023100006,Hoa Binh General Hospital,ANP00027,HCM,EG-600WR,8G391K040,2021-10-01 00:00:00,2022-10-01 00:00:00,2023-10-03 18:41:32,2023-10-03 18:52:20,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-11 10:20:12.968000,
FMSV2023030040,Viet Duc Hospital,FMSV00066,HCM,EC-760R-V/I,1C728K450,2017-12-11 00:00:00,2018-12-11 00:00:00,2023-03-21 13:17:05,2023-03-23 10:52:53,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-27 16:07:02.985000,
FMSV2023030041,Hue University of Medicine and Pharmacy - Ginec,FMSV00043,HCM,EG-530WR,4G361A481,2013-11-11 00:00:00,,2023-03-23 14:16:53,2023-03-23 17:55:56,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-25 11:14:04.950000,
FMSV2023030079,DONG TRIEU GENERAL HOSPITAL,FMSV00138,Hanoi,VP-4450HD,2V567K740,2016-10-28 00:00:00,2017-10-28 00:00:00,2023-03-30 13:11:24,2023-04-04 18:05:31,,,Khác,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-15 18:46:31.308000,
FMSV2023090014,Bach Mai Hospital,FMSV00038,HCM,EC-600WI,5C692K022,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-09-08 13:59:05,2023-09-13 12:36:50,,,Nhẹ,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-25 11:33:19.697000,
FMSV2023100013,Tuyen Quang General Hospital,FMSV00063,Hanoi,EC-600WI,5C692K035,2019-12-15 00:00:00,2020-12-30 00:00:00,2023-10-06 20:00:11,2023-10-13 16:58:18,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-15 18:37:44.194000,
FMSV2023100017,Hoang Long Clinic,FMSV00046,HCM,EG-760Z,1G403K172,2017-05-24 00:00:00,2018-05-24 00:00:00,2023-10-09 11:47:24,2023-10-09 11:53:46,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-10-25 11:44:57.849000,
FMSV2023110004,FTYO - Loaner Asset,FMSV00080,HCM,ED-530XT8,3D103L050,2019-02-12 00:00:00,,2023-11-02 15:47:41,2023-11-02 15:58:18,,,Nặng,Other,Lê Quang Thông,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-02 15:59:02.585000,
FMSV2023100031,National Lung Hospital,FMSV00111,Hanoi,EB-530T,1B084K400,2016-12-29 00:00:00,2017-12-29 00:00:00,2023-10-23 17:09:32,2023-10-27 17:22:43,,,Nhẹ,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-17 19:14:19.513000,
FMSV2023110008,Hung Viet Cancer Hospital,FMSV00261,Hanoi,EC-760ZP-V/M,8C730K015,2023-08-21 00:00:00,2024-08-21 00:00:00,2023-11-03 11:05:52,2023-11-08 11:57:10,,,Nhẹ,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-17 19:18:17.173000,
FMSV2023110022,Bach Mai Hospital,FMSV00038,Hanoi,EC-600WI,6C692K196,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-11-15 12:47:26,2023-11-22 11:54:13,2023-11-22 09:54:49,,Nhẹ,Other,Lê Văn Hoàn,,Parts Selection,Approval,Chờ xác nhận,4.0,0.0,2023-11-22 11:54:56.271000,
FMSV2023110039,Lao Khoa Hospital,FMSV00113,Hanoi,EC-530WL3,1C643K394,2016-04-28 00:00:00,2017-04-28 00:00:00,2023-11-17 12:58:53,2023-11-17 16:35:53,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-23 17:21:44.643000,
FMSV2023110021,E Hospital,FMSV00076,Hanoi,EN-580T,1C675D080,2015-04-07 00:00:00,2016-04-06 00:00:00,2023-11-15 12:20:20,2023-11-15 16:03:02,,,Nặng,Other,Trần Minh Đức,,Parts Selection,,Chờ xác nhận,4.0,0.0,2023-11-23 17:22:18.872000,
