rma,CUSTOMER_NAME,customer,location,model_d,sn,install_date,warranty_date,receive_date,inspection_date,start_time,end_time,repair_size,issue_part,ks,wr_report,change_stt,Approval,repair_status,e_score,w_score,update_time,return_date
FMSV2022120027,Bach Mai Hospital,FMSV00038,,EC-600WI,1C692K645,2016-10-21 00:00:00,2017-10-21 00:00:00,2022-12-12 13:29:21,2022-12-12 15:55:47,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:49:18.655000,2023-04-05 11:04:44
FMSV2022120028,Bach Mai Hospital,FMSV00038,,EG-600WR V2,2G391K411,2016-10-21 00:00:00,2017-10-21 00:00:00,2022-12-12 13:54:44,2022-12-12 13:58:41,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:49:31.852000,2023-04-05 11:04:17
FMSV2022120031,Bach Mai Hospital,FMSV00038,,EG-530WR,1G361K609,2015-10-05 00:00:00,2016-10-05 00:00:00,2022-12-12 18:25:52,2022-12-12 18:34:38,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:49:42.911000,2023-04-05 11:01:33
FMSV2022120032,Bach Mai Hospital,FMSV00038,,EG-590WR,1G348K456,2015-03-27 00:00:00,2016-03-27 00:00:00,2022-12-12 19:39:33,2022-12-12 20:00:24,,,,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:49:58.569000,2023-04-05 11:03:23
FMSV2022120033,Bach Mai Hospital,FMSV00038,,EG-590WR,1G348K457,2015-03-27 00:00:00,2016-03-27 00:00:00,2022-12-12 19:55:15,2022-12-12 19:58:25,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:50:08.551000,2023-04-05 11:03:50
FMSV2022120035,Bach Mai Hospital,FMSV00038,,EG-600WR V2,2G391K372,2016-10-21 00:00:00,2017-10-21 00:00:00,2022-12-13 17:05:52,2022-12-13 17:45:32,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:50:28.980000,2023-04-05 11:05:38
FMSV2022120036,Bach Mai Hospital,FMSV00038,,EG-590WR,1G348K318,2014-12-05 00:00:00,,2022-12-13 18:34:46,2022-12-13 18:39:00,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:50:37.672000,2023-04-05 11:10:04
FMSV2022120038,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-530WI3,1C642K337,2018-06-08 00:00:00,,2022-12-21 11:10:37,2022-12-21 11:30:13,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:51:01.322000,2023-04-05 11:17:11
FMSV2022120039,Hue University of Medicine and Pharmacy - Ginec,FMSV00043,,EG-530CT,4G375A101,2013-11-11 00:00:00,,2022-12-15 16:46:28,2022-12-15 16:51:11,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:51:11.602000,2023-04-05 11:12:46
FMSV2022120042,Bach Mai Hospital,FMSV00038,,EC-600WI,1C692K598,2016-10-21 00:00:00,2017-10-21 00:00:00,2022-12-14 12:27:09,2022-12-14 14:00:12,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:51:22.725000,2023-04-05 11:10:33
FMSV2022120043,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-720R,1G412K193,2019-04-20 00:00:00,2020-04-20 00:00:00,2022-12-19 10:39:09,2022-12-19 10:39:23,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:51:34.046000,2023-04-05 11:16:19
FMSV2022120044,HUE UNIVERSITY OF MEDICINE AND PHARMACY,ANP00014,,EG-590WR,5G348A056,2013-08-19 00:00:00,2014-08-19 00:00:00,2022-12-15 16:53:37,2022-12-15 16:57:28,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:51:45.149000,2023-04-05 11:14:09
FMSV2022120047,Bach Mai Hospital,FMSV00038,,EN-450T5,RC361A105,2013-08-06 00:00:00,2014-08-06 00:00:00,2022-12-14 15:44:40,2022-12-14 15:49:22,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:51:56.310000,2023-04-05 11:08:01
FMSV2022120048,Bach Mai Hospital,FMSV00038,,EC-600WI,1C692K870,2018-01-10 00:00:00,2019-01-10 00:00:00,2022-12-14 16:06:28,2022-12-14 16:39:21,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:52:09.932000,2023-04-05 11:07:30
FMSV2022120049,Bach Mai Hospital,FMSV00038,,EG-600WR,1G391K869,2015-10-05 00:00:00,,2022-12-14 16:06:31,2022-12-14 16:08:39,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:52:25.046000,2023-04-05 11:08:32
FMSV2022120050,Bach Mai Hospital,FMSV00038,,EG-590WR,2G348K618,2019-08-25 00:00:00,2020-08-25 00:00:00,2022-12-14 16:18:38,2022-12-14 16:28:09,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:52:36.436000,2023-04-05 11:09:04
FMSV2022120051,Bach Mai Hospital,FMSV00038,,VP-7000,5V644K138,2020-12-24 00:00:00,2021-12-24 00:00:00,2022-12-14 16:36:18,2022-12-14 16:46:11,,,Khác,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:52:46.151000,2023-04-05 11:06:09
FMSV2022120052,Bach Mai Hospital,FMSV00038,,VP-4450HD,3V567D038,2013-08-06 00:00:00,2014-08-06 00:00:00,2022-12-14 17:10:00,2022-12-14 17:19:40,,,Khác,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:52:55.018000,2023-04-05 11:06:40
FMSV2022120053,Bach Mai Hospital,FMSV00038,,EG-530WR,4G361A316,2013-08-06 00:00:00,2014-08-06 00:00:00,2022-12-14 17:11:11,2022-12-14 17:38:19,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:53:04.776000,2023-04-05 11:09:34
FMSV2022120054,Bach Mai Hospital,FMSV00038,,XL-4450,3S094D038,2013-08-06 00:00:00,2014-08-06 00:00:00,2022-12-14 17:43:26,2022-12-14 18:35:29,,,Khác,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:53:16.398000,2023-04-05 11:07:10
FMSV2022120055,Bach Mai Hospital,FMSV00038,,EG-590WR,1G348K513,2015-10-20 00:00:00,2016-10-19 00:00:00,2022-12-14 17:47:32,2022-12-14 18:26:56,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:53:26.101000,2023-04-05 11:11:06
FMSV2022120057,Hanoi Medical University Hospital,FMSV00079,,XL-4450,3S094K980,2019-01-01 00:00:00,2020-01-01 00:00:00,2022-12-28 13:39:27,2022-12-28 17:07:24,,,Khác,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:53:34.742000,2023-04-05 11:20:28
FMSV2022120058,Thanh An- Ha Noi limited company,FMSV00296,,EC-760ZP-V/L,2C731K006,2018-10-23 00:00:00,2019-10-23 00:00:00,2022-12-14 18:51:10,2022-12-22 12:35:20,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:53:44.547000,2023-04-05 11:17:43
FMSV2022120061,Bach Mai Hospital,FMSV00038,,EG-590WR,1G348K547,2015-10-20 00:00:00,2016-10-19 00:00:00,2022-12-14 19:21:16,2022-12-16 18:51:36,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:53:56.054000,2023-04-05 11:14:41
FMSV2022120062,Bach Mai Hospital,FMSV00038,,EG-590WR,1G348K514,2015-10-20 00:00:00,2016-10-19 00:00:00,2022-12-15 12:19:12,2022-12-15 12:45:41,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:54:06.016000,2023-04-05 11:13:18
FMSV2022120063,Bach Mai Hospital,FMSV00038,,EG-590WR,2G348K611,2019-08-25 00:00:00,2020-08-25 00:00:00,2022-12-15 15:36:52,2022-12-15 15:44:59,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:54:18.134000,2023-04-05 11:12:11
FMSV2022120065,Bach Mai Hospital,FMSV00038,,EG-590WR,5G348A636,2014-12-05 00:00:00,2015-12-05 00:00:00,2022-12-19 17:55:11,2022-12-20 11:30:37,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:54:30.958000,2023-04-05 11:16:51
FMSV2022120081,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K781,2017-05-15 00:00:00,2017-05-15 00:00:00,2022-12-23 17:27:52,2022-12-26 11:51:36,,,Nặng,Other,,WTY-FFVN-2301002R,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.5,2023-04-06 14:55:41.275000,2023-04-05 11:02:30
FMSV2022120082,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K077,2016-05-18 00:00:00,,2022-12-23 17:29:58,2022-12-23 18:12:06,,,Nhẹ,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:55:49.843000,2023-04-05 11:19:54
FMSV2022120084,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,3G391K103,2019-01-01 00:00:00,2020-07-01 00:00:00,2022-12-23 17:31:34,2022-12-26 19:03:12,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:55:59.651000,2023-04-05 10:57:50
FMSV2022120085,"FUJIFILM Vietnam Co., Ltd.",FMSV,,ED-580XT,3D127K096,2020-06-10 00:00:00,2021-06-10 00:00:00,2022-12-23 17:32:23,2022-12-30 17:48:58,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:56:13.126000,2023-04-05 11:22:12
FMSV2022120087,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K470,2016-05-18 00:00:00,,2022-12-23 17:33:41,2022-12-26 13:34:59,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:56:25.514000,2023-04-05 10:57:24
FMSV2022120088,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K466,2016-05-18 00:00:00,,2022-12-23 17:34:16,2022-12-23 17:49:47,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:56:37.653000,2023-04-05 11:19:21
FMSV2022120100,Bach Mai Hospital,FMSV00038,,EC-600WI,1C692K144,2015-10-05 00:00:00,,2022-12-28 11:32:30,2022-12-28 11:40:05,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:56:49.157000,2023-04-05 11:21:03
FMSV2022120105,Bach Mai Hospital,FMSV00038,,ED-580XT,3D127K338,2021-02-23 00:00:00,2022-03-01 00:00:00,2022-12-28 19:40:26,2022-12-28 19:49:51,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:56:59.358000,2023-04-05 11:21:37
FMSV2022120106,Bach Mai Hospital,FMSV00038,,EG-600WR,7G391K154,2021-02-23 00:00:00,2022-03-01 00:00:00,2022-12-30 10:22:33,2022-12-30 10:22:52,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-04-06 14:57:10.373000,2023-04-05 11:22:46
FMSV2023030030,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-600WR,1G391K564,2015-07-08 00:00:00,2016-07-07 00:00:00,2023-03-16 16:17:17,2023-03-16 16:19:13,2023-03-16 14:19:41,2023-03-16 15:57:54,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-06 14:58:28.864000,2023-04-03 22:23:05
FMSV2023030080,Vietnam-Sweden Uong Bi Hospital,FMSV00044,,EG-250WR5,3G202K013,2018-11-15 00:00:00,2019-11-15 00:00:00,2023-03-31 13:56:45,2023-03-31 13:56:55,2023-03-31 12:01:26,2023-04-07 08:31:06,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-17 18:22:53.882000,2023-04-17 10:13:41
FMSV2023030063,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,4G391K037,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-03-24 16:49:44,2023-03-29 19:00:46,2023-04-06 17:44:34,2023-04-07 17:33:35,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-20 12:46:01.916000,2023-04-18 18:06:54
FMSV2023040008,Hanoi Medical University Hospital,FMSV00079,,EC-600WI,1C692K868,2019-01-01 00:00:00,2020-07-01 00:00:00,2023-04-04 17:04:53,2023-04-12 18:13:46,2023-04-12 16:14:12,2023-04-14 14:37:38,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-20 12:46:12.862000,2023-04-18 18:08:46
FMSV2023010021,"FUJIFILM Vietnam Co., Ltd.",FMSV,,VP-3500,1V609K145,2014-11-29 00:00:00,2015-11-29 00:00:00,2023-01-10 17:01:02,2023-01-10 17:03:08,2023-04-12 08:24:38,2023-04-14 08:06:11,Khác,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-24 16:28:39.893000,2023-04-21 17:46:53
FMSV2023030062,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,7G391K100,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-03-24 16:41:59,2023-03-29 18:32:20,2023-04-14 13:52:32,2023-04-19 09:46:42,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-24 16:31:50.606000,2023-04-21 18:05:31
FMSV2023040011,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K044,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-04-04 17:07:08,2023-04-11 17:17:29,2023-04-14 13:13:57,2023-04-19 09:47:46,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-24 16:33:07.592000,2023-04-21 18:13:40
FMSV2023040012,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,4G391K120,2019-01-01 00:00:00,2020-01-01 00:00:00,2023-04-04 17:07:54,2023-04-11 19:21:56,2023-04-13 10:34:21,2023-04-19 09:48:42,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-24 16:33:16.866000,2023-04-21 18:14:22
FMSV2023040044,Bach Mai Hospital,FMSV00038,,EC-600WI,3C692K101,2020-12-24 00:00:00,2021-12-24 00:00:00,2023-04-14 13:27:23,2023-04-19 13:20:43,2023-04-19 11:21:07,2023-04-20 10:23:27,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-24 16:35:02.520000,2023-04-21 18:20:37
FMSV2023030019,HOA BINH GENERAL HOSPITAL,ANP00027,,EG-600WR,8G391K040,2021-10-01 00:00:00,2022-10-01 00:00:00,2023-03-14 11:02:30,2023-03-14 11:25:43,2023-04-19 13:56:35,2023-04-25 13:38:00,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-04-25 16:53:50.671000,2023-04-25 15:38:38
FMSV2023040001,NGHE AN MEDICAL EQUIPMENT & PHARMACEUTICAL JOINT STOCK COMPANY,FMSV00307,,EG-250WR5,3G202K087,2019-06-07 00:00:00,2020-06-14 00:00:00,2023-04-03 12:26:21,2023-04-05 18:05:44,2023-04-21 16:19:02,2023-04-24 08:13:14,Nặng,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-05-05 14:33:02.422000,2023-05-04 16:10:13
FMSV2023030043,Tay Nguyen University,FMSV00106,,EG-530WR,1G361K704,2015-12-23 00:00:00,2016-12-23 00:00:00,2023-03-21 16:48:08,2023-03-23 10:49:43,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-10 11:01:30.047000,2023-05-09 12:53:06
FMSV2023010001,Hoang Long Clinic,FMSV00046,,VP-4450HD,2V567K672,2016-01-06 00:00:00,2017-01-06 00:00:00,2023-01-03 13:45:37,2023-01-04 17:11:30,,,Khác,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:02:40.545000,2023-05-24 11:23:22
FMSV2023010004,FTYO - Loaner Asset,FMSV00080,,VP-4450HD,1V567K312,2014-10-11 00:00:00,,2023-01-03 13:48:28,2023-01-04 16:56:05,,,Khác,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:02:51.183000,2023-05-24 11:23:41
FMSV2023010006,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K380,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-01-03 13:49:51,2023-01-06 15:33:53,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:00.920000,2023-05-24 11:26:38
FMSV2023010007,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K372,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-01-03 13:50:25,2023-01-06 15:46:07,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:10.553000,2023-05-24 11:26:08
FMSV2023010008,Bach Mai Hospital,FMSV00038,,EG-600WR,7G391K127,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-01-03 13:51:12,2023-01-06 16:33:42,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:20.617000,2023-05-24 11:25:35
FMSV2023010009,Bach Mai Hospital,FMSV00038,,EG-590WR,1G348K458,2015-03-27 00:00:00,2016-03-27 00:00:00,2023-01-03 13:51:44,2023-01-06 16:10:20,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:29.815000,2023-05-24 11:25:06
FMSV2023010018,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-530WR,4G361K368,2019-09-09 00:00:00,2020-09-09 00:00:00,2023-01-06 11:01:37,2023-01-11 13:21:48,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:38.453000,2023-05-24 11:27:09
FMSV2023010026,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-600WR,2G391K632,2017-12-02 00:00:00,2018-12-02 00:00:00,2023-01-11 18:02:09,2023-01-11 18:15:49,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:47.313000,2023-05-24 11:24:10
FMSV2023010027,Nghe An Friendship General Hospital,FMSV00129,,EG-530WR,8G361K199,2020-09-05 00:00:00,2021-09-05 00:00:00,2023-01-13 13:28:21,2023-01-17 13:37:05,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-25 13:03:55.564000,2023-05-24 11:24:38
FMSV2023050006,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K779,2017-05-10 00:00:00,2018-05-10 00:00:00,2023-05-05 15:08:25,2023-05-12 13:54:44,2023-05-12 11:55:19,2023-05-23 09:05:44,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-05-26 17:21:33.104000,2023-05-25 13:07:37
FMSV2023050007,Nghe An Friendship General Hospital,FMSV00129,,EC-530WL3,1C643K944,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-05-05 15:11:57,2023-05-11 20:42:43,2023-05-22 16:43:26,2023-05-23 09:05:22,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-05-26 17:21:41.431000,2023-05-25 13:11:13
FMSV2023020002,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EG-720R,1G412K168,2019-04-20 00:00:00,,2023-02-02 16:12:36,2023-02-02 16:12:44,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-05-29 12:01:18.346000,2023-05-29 11:36:57
FMSV2022120007,DONG HUNG HOSPITAL,FMSV00279,,EB-530S,2B083K071,2019-02-01 00:00:00,2020-02-01 00:00:00,2022-12-06 13:00:00,2022-12-12 17:22:10,2023-05-25 10:05:32,2023-05-26 11:54:37,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-06-01 14:30:07.323000,2023-05-31 18:54:56
FMSV2023040089,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K041,2020-12-24 00:00:00,2021-12-24 00:00:00,2023-04-27 18:26:24,2023-05-12 18:02:31,2023-05-24 09:30:24,2023-05-25 10:28:49,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-06-01 14:30:17.211000,2023-05-29 19:05:06
FMSV2023010023,FFAP asset,FMSV00293,,EC-600WI,1C692K655,,,2023-01-11 15:44:11,2023-01-16 18:52:39,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-06-06 10:49:15.310000,2023-06-05 10:14:46
FMSV2023020003,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EN-450T5/W,MC380A004,2012-04-18 00:00:00,,2023-02-02 18:09:00,2023-02-06 11:43:33,,,Nặng,Other,,,Completed,Transfer,Đang giao hàng,7.0,0.0,2023-06-06 10:49:24.229000,2023-06-05 10:19:00
FMSV2023060019,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-600WI,1C692K249,2015-12-26 00:00:00,2016-12-26 00:00:00,2023-06-08 10:54:44,2023-06-12 16:55:00,2023-06-12 14:57:02,2023-06-14 08:20:18,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-06-21 10:34:36.316000,2023-06-16 15:51:05
FMSV2023020063,Bach Mai Hospital,FMSV00038,,EG-600WR,7G391K346,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-02-27 12:31:04,2023-02-28 18:00:26,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-06-26 15:49:28.288000,2023-06-26 12:44:33
FMSV2023040069,ITO DONG NAI,FMSV00276,,EG-250WR5,3G202K019,2018-12-31 00:00:00,2019-12-31 00:00:00,2023-04-26 17:38:49,2023-05-09 12:09:49,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-03 17:55:28.068000,2023-06-28 14:49:48
FMSV2023060049,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,2G391K208,2016-05-18 00:00:00,2017-05-18 00:00:00,2023-06-20 11:52:29,2023-06-23 17:11:59,2023-06-23 15:12:33,2023-06-23 16:50:44,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-03 17:56:32.835000,2023-06-29 16:57:43
FMSV2023060057,"FUJIFILM Vietnam Co., Ltd.",FMSV,,EC-760R-V/I,2C728K079,2018-04-20 00:00:00,2019-04-20 00:00:00,2023-06-30 11:06:25,2023-06-30 11:23:00,2023-06-30 09:24:03,2023-07-03 09:08:50,Nhẹ,Other,,,Completed,Approval,Đang giao hàng,7.0,0.0,2023-07-03 17:56:51.950000,2023-07-03 11:09:13
FMSV2023020005,Bach Mai Hospital,FMSV00038,,EC-600WI,6C692K033,2021-02-23 00:00:00,2022-03-01 00:00:00,2023-02-02 18:10:17,2023-02-06 13:02:07,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:56:26.993000,2023-07-06 12:58:33
FMSV2023020036,Bach Mai Hospital,FMSV00038,,EG-720R,3G412K081,2021-03-05 00:00:00,2022-03-05 00:00:00,2023-02-16 17:10:19,2023-02-16 17:40:22,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:57:07.630000,2023-07-06 13:00:14
FMSV2023020039,Nghe An Friendship General Hospital,FMSV00129,,EG-530WR,2G361K831,2017-02-22 00:00:00,2018-02-22 00:00:00,2023-02-20 17:41:18,2023-02-23 15:54:10,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:57:15.629000,2023-07-06 12:11:51
FMSV2023020040,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,7G391K084,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-02-21 13:29:00,2023-02-23 12:11:42,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:57:26.606000,2023-07-06 13:00:47
FMSV2023020047,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,7G391K102,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-02-21 13:36:17,2023-02-23 13:29:03,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:57:36.610000,2023-07-06 13:01:43
FMSV2023020049,Hanoi Medical University Hospital,FMSV00079,,EG-600WR,7G391K082,2019-12-26 00:00:00,2020-12-26 00:00:00,2023-02-21 13:37:32,2023-02-23 15:47:07,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:57:46.405000,2023-07-06 13:02:41
FMSV2023020056,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K437,2021-11-20 00:00:00,2022-11-20 00:00:00,2023-02-27 12:25:38,2023-03-06 13:31:34,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:00.287000,2023-07-06 13:05:41
FMSV2023020058,Bach Mai Hospital,FMSV00038,,EC-600WI,6C692K130,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-02-27 12:27:17,2023-02-27 18:36:52,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:09.254000,2023-07-06 13:06:32
FMSV2023020060,Bach Mai Hospital,FMSV00038,,EG-600WR,8G391K373,2021-08-06 00:00:00,2022-08-12 00:00:00,2023-02-27 12:29:01,2023-02-28 19:16:34,,,Nặng,Other,,,Completed,Cancel,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:18.185000,2023-07-06 13:07:46
FMSV2023020061,Lam Hoa Private Hospital,FMSV00073,,EG-250WR5,1G202K360,,2018-11-15 00:00:00,2023-02-27 12:29:50,2023-02-27 12:50:43,,,Nặng,Other,,,Completed,Decline,Chờ xác nhận (quá 3 tháng),9.0,0.0,2023-07-11 14:58:25.302000,2023-07-06 13:09:03
